Categoria,Tipo de Indices ,Ano,Mês,date,Comentarios,Global,Comércio,Alojamento e restauração,Transporte e armazenagem,Indústria,Electricidade,Água e saneamento,Outros serviços
Índices,Emprego,1989,11,Nov-89,"Os resultados dos Índices de Actividades Económicas do mês de Janeiro de 2023, quando comparados com os do mês anterior, revelam uma queda do índice de volume de negócios em 6,8%. Os índices de remunerações e de emprego registaram crescimento de 1,8 % e 1,5% respectivamente. A variação negativa do volume de negócios, deveu-se ao decréscimo verificado nos sectores da Produção Industrial (14,2%), de Transportes e Armazenagem (9,6%), de Alojamento, Restauração e Similares (6,3%), de Comércio (3,7%), de Outros Serviços não Financeiros (1,4%) e de Energia, Água e Saneamento (0,6%). O crescimento ligeiro do índice de emprego no mês de Janeiro, foi resultado da variação positiva do indicador nos sectores da Produção Industrial e do sector de Comércio com 11,3% e 0,3% respectivamente. No mesmo período, os sectores de Transportes e Armazenagem, de Alojamento, Restauração e Similares e o sector de Outros Serviços não Financeiros registaram decréscimo de 0,4%, 0,3% e 0,1% respectivamente. A variação positiva de remunerações no período em referência, foi resultado do crescimento das remunerações nos sectores da Produção Industrial (6,6%), de Comércio (2,5%), de Outros Serviços não Financeiros (1,1%) e do sector dos Transportes e Armazenagem (0,1%). O sector de Alojamento, Restauração e Similares registou queda de 5,1%. Comparando os índices globais do mês de Janeiro de 2023 com os do período homólogo de 2022, os índices de volume de negócios, de remunerações e de emprego registaram crescimentos de 8,0%, 10,3% e 2,1% respectivamente.",123.9,142.9,103.3,98.8,158.3,95.2,144.4,124.1
Índices,Emprego,1989,12,dez/89,"Os resultados dos Índices de Actividades Económicas do mês de Janeiro de 2023, quando comparados com os do mês anterior, revelam uma queda do índice de volume de negócios em 6,8%. Os índices de remunerações e de emprego registaram crescimento de 1,8 % e 1,5% respectivamente. A variação negativa do volume de negócios, deveu-se ao decréscimo verificado nos sectores da Produção Industrial (14,2%), de Transportes e Armazenagem (9,6%), de Alojamento, Restauração e Similares (6,3%), de Comércio (3,7%), de Outros Serviços não Financeiros (1,4%) e de Energia, Água e Saneamento (0,6%). O crescimento ligeiro do índice de emprego no mês de Janeiro, foi resultado da variação positiva do indicador nos sectores da Produção Industrial e do sector de Comércio com 11,3% e 0,3% respectivamente. No mesmo período, os sectores de Transportes e Armazenagem, de Alojamento, Restauração e Similares e o sector de Outros Serviços não Financeiros registaram decréscimo de 0,4%, 0,3% e 0,1% respectivamente. A variação positiva de remunerações no período em referência, foi resultado do crescimento das remunerações nos sectores da Produção Industrial (6,6%), de Comércio (2,5%), de Outros Serviços não Financeiros (1,1%) e do sector dos Transportes e Armazenagem (0,1%). O sector de Alojamento, Restauração e Similares registou queda de 5,1%. Comparando os índices globais do mês de Janeiro de 2023 com os do período homólogo de 2022, os índices de volume de negócios, de remunerações e de emprego registaram crescimentos de 8,0%, 10,3% e 2,1% respectivamente.",116.7,125.6,98.9,142.9,127.5,111.9,88.1,122.1
Índices,Horas trabalhadas,1989,1,Jan-89,"Os resultados dos Índices de Actividades Económicas do mês de Janeiro de 2023, quando comparados com os do mês anterior, revelam uma queda do índice de volume de negócios em 6,8%. Os índices de remunerações e de emprego registaram crescimento de 1,8 % e 1,5% respectivamente. A variação negativa do volume de negócios, deveu-se ao decréscimo verificado nos sectores da Produção Industrial (14,2%), de Transportes e Armazenagem (9,6%), de Alojamento, Restauração e Similares (6,3%), de Comércio (3,7%), de Outros Serviços não Financeiros (1,4%) e de Energia, Água e Saneamento (0,6%). O crescimento ligeiro do índice de emprego no mês de Janeiro, foi resultado da variação positiva do indicador nos sectores da Produção Industrial e do sector de Comércio com 11,3% e 0,3% respectivamente. No mesmo período, os sectores de Transportes e Armazenagem, de Alojamento, Restauração e Similares e o sector de Outros Serviços não Financeiros registaram decréscimo de 0,4%, 0,3% e 0,1% respectivamente. A variação positiva de remunerações no período em referência, foi resultado do crescimento das remunerações nos sectores da Produção Industrial (6,6%), de Comércio (2,5%), de Outros Serviços não Financeiros (1,1%) e do sector dos Transportes e Armazenagem (0,1%). O sector de Alojamento, Restauração e Similares registou queda de 5,1%. Comparando os índices globais do mês de Janeiro de 2023 com os do período homólogo de 2022, os índices de volume de negócios, de remunerações e de emprego registaram crescimentos de 8,0%, 10,3% e 2,1% respectivamente.",127,163.7,95.2,126.4,129.4,120.1,137.7,116.8
Índices,Horas trabalhadas,1989,2,fev/89,"Os resultados dos Índices de Actividades Económicas do mês de Janeiro de 2023, quando comparados com os do mês anterior, revelam uma queda do índice de volume de negócios em 6,8%. Os índices de remunerações e de emprego registaram crescimento de 1,8 % e 1,5% respectivamente. A variação negativa do volume de negócios, deveu-se ao decréscimo verificado nos sectores da Produção Industrial (14,2%), de Transportes e Armazenagem (9,6%), de Alojamento, Restauração e Similares (6,3%), de Comércio (3,7%), de Outros Serviços não Financeiros (1,4%) e de Energia, Água e Saneamento (0,6%). O crescimento ligeiro do índice de emprego no mês de Janeiro, foi resultado da variação positiva do indicador nos sectores da Produção Industrial e do sector de Comércio com 11,3% e 0,3% respectivamente. No mesmo período, os sectores de Transportes e Armazenagem, de Alojamento, Restauração e Similares e o sector de Outros Serviços não Financeiros registaram decréscimo de 0,4%, 0,3% e 0,1% respectivamente. A variação positiva de remunerações no período em referência, foi resultado do crescimento das remunerações nos sectores da Produção Industrial (6,6%), de Comércio (2,5%), de Outros Serviços não Financeiros (1,1%) e do sector dos Transportes e Armazenagem (0,1%). O sector de Alojamento, Restauração e Similares registou queda de 5,1%. Comparando os índices globais do mês de Janeiro de 2023 com os do período homólogo de 2022, os índices de volume de negócios, de remunerações e de emprego registaram crescimentos de 8,0%, 10,3% e 2,1% respectivamente.",125.4,94,131.3,107.4,143.1,114.1,143.5,144.6
Índices,Horas trabalhadas,1989,3,Mar-89,"Os resultados dos Índices de Actividades Económicas do mês de Janeiro de 2023, quando comparados com os do mês anterior, revelam uma queda do índice de volume de negócios em 6,8%. Os índices de remunerações e de emprego registaram crescimento de 1,8 % e 1,5% respectivamente. A variação negativa do volume de negócios, deveu-se ao decréscimo verificado nos sectores da Produção Industrial (14,2%), de Transportes e Armazenagem (9,6%), de Alojamento, Restauração e Similares (6,3%), de Comércio (3,7%), de Outros Serviços não Financeiros (1,4%) e de Energia, Água e Saneamento (0,6%). O crescimento ligeiro do índice de emprego no mês de Janeiro, foi resultado da variação positiva do indicador nos sectores da Produção Industrial e do sector de Comércio com 11,3% e 0,3% respectivamente. No mesmo período, os sectores de Transportes e Armazenagem, de Alojamento, Restauração e Similares e o sector de Outros Serviços não Financeiros registaram decréscimo de 0,4%, 0,3% e 0,1% respectivamente. A variação positiva de remunerações no período em referência, foi resultado do crescimento das remunerações nos sectores da Produção Industrial (6,6%), de Comércio (2,5%), de Outros Serviços não Financeiros (1,1%) e do sector dos Transportes e Armazenagem (0,1%). O sector de Alojamento, Restauração e Similares registou queda de 5,1%. Comparando os índices globais do mês de Janeiro de 2023 com os do período homólogo de 2022, os índices de volume de negócios, de remunerações e de emprego registaram crescimentos de 8,0%, 10,3% e 2,1% respectivamente.",116.1,87.2,166.5,113.6,124.2,100.3,94.2,126.4
Índices,Horas trabalhadas,1989,4,abr/89,"Os resultados dos Índices de Actividades Económicas do mês de Janeiro de 2023, quando comparados com os do mês anterior, revelam uma queda do índice de volume de negócios em 6,8%. Os índices de remunerações e de emprego registaram crescimento de 1,8 % e 1,5% respectivamente. A variação negativa do volume de negócios, deveu-se ao decréscimo verificado nos sectores da Produção Industrial (14,2%), de Transportes e Armazenagem (9,6%), de Alojamento, Restauração e Similares (6,3%), de Comércio (3,7%), de Outros Serviços não Financeiros (1,4%) e de Energia, Água e Saneamento (0,6%). O crescimento ligeiro do índice de emprego no mês de Janeiro, foi resultado da variação positiva do indicador nos sectores da Produção Industrial e do sector de Comércio com 11,3% e 0,3% respectivamente. No mesmo período, os sectores de Transportes e Armazenagem, de Alojamento, Restauração e Similares e o sector de Outros Serviços não Financeiros registaram decréscimo de 0,4%, 0,3% e 0,1% respectivamente. A variação positiva de remunerações no período em referência, foi resultado do crescimento das remunerações nos sectores da Produção Industrial (6,6%), de Comércio (2,5%), de Outros Serviços não Financeiros (1,1%) e do sector dos Transportes e Armazenagem (0,1%). O sector de Alojamento, Restauração e Similares registou queda de 5,1%. Comparando os índices globais do mês de Janeiro de 2023 com os do período homólogo de 2022, os índices de volume de negócios, de remunerações e de emprego registaram crescimentos de 8,0%, 10,3% e 2,1% respectivamente.",113.8,121.8,93.2,116,115.4,128.5,107.8,113.8
Índices,Horas trabalhadas,1989,5,mai/89,"Os resultados dos Índices de Actividades Económicas do mês de Janeiro de 2023, quando comparados com os do mês anterior, revelam uma queda do índice de volume de negócios em 6,8%. Os índices de remunerações e de emprego registaram crescimento de 1,8 % e 1,5% respectivamente. A variação negativa do volume de negócios, deveu-se ao decréscimo verificado nos sectores da Produção Industrial (14,2%), de Transportes e Armazenagem (9,6%), de Alojamento, Restauração e Similares (6,3%), de Comércio (3,7%), de Outros Serviços não Financeiros (1,4%) e de Energia, Água e Saneamento (0,6%). O crescimento ligeiro do índice de emprego no mês de Janeiro, foi resultado da variação positiva do indicador nos sectores da Produção Industrial e do sector de Comércio com 11,3% e 0,3% respectivamente. No mesmo período, os sectores de Transportes e Armazenagem, de Alojamento, Restauração e Similares e o sector de Outros Serviços não Financeiros registaram decréscimo de 0,4%, 0,3% e 0,1% respectivamente. A variação positiva de remunerações no período em referência, foi resultado do crescimento das remunerações nos sectores da Produção Industrial (6,6%), de Comércio (2,5%), de Outros Serviços não Financeiros (1,1%) e do sector dos Transportes e Armazenagem (0,1%). O sector de Alojamento, Restauração e Similares registou queda de 5,1%. Comparando os índices globais do mês de Janeiro de 2023 com os do período homólogo de 2022, os índices de volume de negócios, de remunerações e de emprego registaram crescimentos de 8,0%, 10,3% e 2,1% respectivamente.",126.1,123.5,176.9,99.1,158.5,101.7,82.2,140.8
Índices,Horas trabalhadas,1989,6,Jun-89,"Os resultados dos Índices de Actividades Económicas do mês de Janeiro de 2023, quando comparados com os do mês anterior, revelam uma queda do índice de volume de negócios em 6,8%. Os índices de remunerações e de emprego registaram crescimento de 1,8 % e 1,5% respectivamente. A variação negativa do volume de negócios, deveu-se ao decréscimo verificado nos sectores da Produção Industrial (14,2%), de Transportes e Armazenagem (9,6%), de Alojamento, Restauração e Similares (6,3%), de Comércio (3,7%), de Outros Serviços não Financeiros (1,4%) e de Energia, Água e Saneamento (0,6%). O crescimento ligeiro do índice de emprego no mês de Janeiro, foi resultado da variação positiva do indicador nos sectores da Produção Industrial e do sector de Comércio com 11,3% e 0,3% respectivamente. No mesmo período, os sectores de Transportes e Armazenagem, de Alojamento, Restauração e Similares e o sector de Outros Serviços não Financeiros registaram decréscimo de 0,4%, 0,3% e 0,1% respectivamente. A variação positiva de remunerações no período em referência, foi resultado do crescimento das remunerações nos sectores da Produção Industrial (6,6%), de Comércio (2,5%), de Outros Serviços não Financeiros (1,1%) e do sector dos Transportes e Armazenagem (0,1%). O sector de Alojamento, Restauração e Similares registou queda de 5,1%. Comparando os índices globais do mês de Janeiro de 2023 com os do período homólogo de 2022, os índices de volume de negócios, de remunerações e de emprego registaram crescimentos de 8,0%, 10,3% e 2,1% respectivamente.",134,178,128.2,128.6,156.2,87.5,150,109.3
Índices,Horas trabalhadas,1989,7,Jul-89,"Os resultados dos Índices de Actividades Económicas do mês de Janeiro de 2023, quando comparados com os do mês anterior, revelam uma queda do índice de volume de negócios em 6,8%. Os índices de remunerações e de emprego registaram crescimento de 1,8 % e 1,5% respectivamente. A variação negativa do volume de negócios, deveu-se ao decréscimo verificado nos sectores da Produção Industrial (14,2%), de Transportes e Armazenagem (9,6%), de Alojamento, Restauração e Similares (6,3%), de Comércio (3,7%), de Outros Serviços não Financeiros (1,4%) e de Energia, Água e Saneamento (0,6%). O crescimento ligeiro do índice de emprego no mês de Janeiro, foi resultado da variação positiva do indicador nos sectores da Produção Industrial e do sector de Comércio com 11,3% e 0,3% respectivamente. No mesmo período, os sectores de Transportes e Armazenagem, de Alojamento, Restauração e Similares e o sector de Outros Serviços não Financeiros registaram decréscimo de 0,4%, 0,3% e 0,1% respectivamente. A variação positiva de remunerações no período em referência, foi resultado do crescimento das remunerações nos sectores da Produção Industrial (6,6%), de Comércio (2,5%), de Outros Serviços não Financeiros (1,1%) e do sector dos Transportes e Armazenagem (0,1%). O sector de Alojamento, Restauração e Similares registou queda de 5,1%. Comparando os índices globais do mês de Janeiro de 2023 com os do período homólogo de 2022, os índices de volume de negócios, de remunerações e de emprego registaram crescimentos de 8,0%, 10,3% e 2,1% respectivamente.",127.5,170.2,113,143.8,112.7,84.8,121.6,146.1
Índices,Horas trabalhadas,1989,8,ago/89,"Os resultados dos Índices de Actividades Económicas do mês de Janeiro de 2023, quando comparados com os do mês anterior, revelam uma queda do índice de volume de negócios em 6,8%. Os índices de remunerações e de emprego registaram crescimento de 1,8 % e 1,5% respectivamente. A variação negativa do volume de negócios, deveu-se ao decréscimo verificado nos sectores da Produção Industrial (14,2%), de Transportes e Armazenagem (9,6%), de Alojamento, Restauração e Similares (6,3%), de Comércio (3,7%), de Outros Serviços não Financeiros (1,4%) e de Energia, Água e Saneamento (0,6%). O crescimento ligeiro do índice de emprego no mês de Janeiro, foi resultado da variação positiva do indicador nos sectores da Produção Industrial e do sector de Comércio com 11,3% e 0,3% respectivamente. No mesmo período, os sectores de Transportes e Armazenagem, de Alojamento, Restauração e Similares e o sector de Outros Serviços não Financeiros registaram decréscimo de 0,4%, 0,3% e 0,1% respectivamente. A variação positiva de remunerações no período em referência, foi resultado do crescimento das remunerações nos sectores da Produção Industrial (6,6%), de Comércio (2,5%), de Outros Serviços não Financeiros (1,1%) e do sector dos Transportes e Armazenagem (0,1%). O sector de Alojamento, Restauração e Similares registou queda de 5,1%. Comparando os índices globais do mês de Janeiro de 2023 com os do período homólogo de 2022, os índices de volume de negócios, de remunerações e de emprego registaram crescimentos de 8,0%, 10,3% e 2,1% respectivamente.",119.4,90.2,165.9,130.9,131.7,81.3,106.1,129.4
Índices,Horas trabalhadas,1989,9,set/89,"Os resultados dos Índices de Actividades Económicas do mês de Janeiro de 2023, quando comparados com os do mês anterior, revelam uma queda do índice de volume de negócios em 6,8%. Os índices de remunerações e de emprego registaram crescimento de 1,8 % e 1,5% respectivamente. A variação negativa do volume de negócios, deveu-se ao decréscimo verificado nos sectores da Produção Industrial (14,2%), de Transportes e Armazenagem (9,6%), de Alojamento, Restauração e Similares (6,3%), de Comércio (3,7%), de Outros Serviços não Financeiros (1,4%) e de Energia, Água e Saneamento (0,6%). O crescimento ligeiro do índice de emprego no mês de Janeiro, foi resultado da variação positiva do indicador nos sectores da Produção Industrial e do sector de Comércio com 11,3% e 0,3% respectivamente. No mesmo período, os sectores de Transportes e Armazenagem, de Alojamento, Restauração e Similares e o sector de Outros Serviços não Financeiros registaram decréscimo de 0,4%, 0,3% e 0,1% respectivamente. A variação positiva de remunerações no período em referência, foi resultado do crescimento das remunerações nos sectores da Produção Industrial (6,6%), de Comércio (2,5%), de Outros Serviços não Financeiros (1,1%) e do sector dos Transportes e Armazenagem (0,1%). O sector de Alojamento, Restauração e Similares registou queda de 5,1%. Comparando os índices globais do mês de Janeiro de 2023 com os do período homólogo de 2022, os índices de volume de negócios, de remunerações e de emprego registaram crescimentos de 8,0%, 10,3% e 2,1% respectivamente.",126.4,137.6,124,168.4,116.9,95.7,104.7,137.3
Índices,Horas trabalhadas,1989,10,out/89,"Os resultados dos Índices de Actividades Económicas do mês de Janeiro de 2023, quando comparados com os do mês anterior, revelam uma queda do índice de volume de negócios em 6,8%. Os índices de remunerações e de emprego registaram crescimento de 1,8 % e 1,5% respectivamente. A variação negativa do volume de negócios, deveu-se ao decréscimo verificado nos sectores da Produção Industrial (14,2%), de Transportes e Armazenagem (9,6%), de Alojamento, Restauração e Similares (6,3%), de Comércio (3,7%), de Outros Serviços não Financeiros (1,4%) e de Energia, Água e Saneamento (0,6%). O crescimento ligeiro do índice de emprego no mês de Janeiro, foi resultado da variação positiva do indicador nos sectores da Produção Industrial e do sector de Comércio com 11,3% e 0,3% respectivamente. No mesmo período, os sectores de Transportes e Armazenagem, de Alojamento, Restauração e Similares e o sector de Outros Serviços não Financeiros registaram decréscimo de 0,4%, 0,3% e 0,1% respectivamente. A variação positiva de remunerações no período em referência, foi resultado do crescimento das remunerações nos sectores da Produção Industrial (6,6%), de Comércio (2,5%), de Outros Serviços não Financeiros (1,1%) e do sector dos Transportes e Armazenagem (0,1%). O sector de Alojamento, Restauração e Similares registou queda de 5,1%. Comparando os índices globais do mês de Janeiro de 2023 com os do período homólogo de 2022, os índices de volume de negócios, de remunerações e de emprego registaram crescimentos de 8,0%, 10,3% e 2,1% respectivamente.",134.2,141.3,159.2,108.1,116.1,140.3,121.6,152.7
Índices,Horas trabalhadas,1989,11,Nov-89,"Os resultados dos Índices de Actividades Económicas do mês de Janeiro de 2023, quando comparados com os do mês anterior, revelam uma queda do índice de volume de negócios em 6,8%. Os índices de remunerações e de emprego registaram crescimento de 1,8 % e 1,5% respectivamente. A variação negativa do volume de negócios, deveu-se ao decréscimo verificado nos sectores da Produção Industrial (14,2%), de Transportes e Armazenagem (9,6%), de Alojamento, Restauração e Similares (6,3%), de Comércio (3,7%), de Outros Serviços não Financeiros (1,4%) e de Energia, Água e Saneamento (0,6%). O crescimento ligeiro do índice de emprego no mês de Janeiro, foi resultado da variação positiva do indicador nos sectores da Produção Industrial e do sector de Comércio com 11,3% e 0,3% respectivamente. No mesmo período, os sectores de Transportes e Armazenagem, de Alojamento, Restauração e Similares e o sector de Outros Serviços não Financeiros registaram decréscimo de 0,4%, 0,3% e 0,1% respectivamente. A variação positiva de remunerações no período em referência, foi resultado do crescimento das remunerações nos sectores da Produção Industrial (6,6%), de Comércio (2,5%), de Outros Serviços não Financeiros (1,1%) e do sector dos Transportes e Armazenagem (0,1%). O sector de Alojamento, Restauração e Similares registou queda de 5,1%. Comparando os índices globais do mês de Janeiro de 2023 com os do período homólogo de 2022, os índices de volume de negócios, de remunerações e de emprego registaram crescimentos de 8,0%, 10,3% e 2,1% respectivamente.",114.4,133.7,82.7,140.3,124.4,91.4,84.7,143.8
Índices,Horas trabalhadas,1989,12,dez/89,"Os resultados dos Índices de Actividades Económicas do mês de Janeiro de 2023, quando comparados com os do mês anterior, revelam uma queda do índice de volume de negócios em 6,8%. Os índices de remunerações e de emprego registaram crescimento de 1,8 % e 1,5% respectivamente. A variação negativa do volume de negócios, deveu-se ao decréscimo verificado nos sectores da Produção Industrial (14,2%), de Transportes e Armazenagem (9,6%), de Alojamento, Restauração e Similares (6,3%), de Comércio (3,7%), de Outros Serviços não Financeiros (1,4%) e de Energia, Água e Saneamento (0,6%). O crescimento ligeiro do índice de emprego no mês de Janeiro, foi resultado da variação positiva do indicador nos sectores da Produção Industrial e do sector de Comércio com 11,3% e 0,3% respectivamente. No mesmo período, os sectores de Transportes e Armazenagem, de Alojamento, Restauração e Similares e o sector de Outros Serviços não Financeiros registaram decréscimo de 0,4%, 0,3% e 0,1% respectivamente. A variação positiva de remunerações no período em referência, foi resultado do crescimento das remunerações nos sectores da Produção Industrial (6,6%), de Comércio (2,5%), de Outros Serviços não Financeiros (1,1%) e do sector dos Transportes e Armazenagem (0,1%). O sector de Alojamento, Restauração e Similares registou queda de 5,1%. Comparando os índices globais do mês de Janeiro de 2023 com os do período homólogo de 2022, os índices de volume de negócios, de remunerações e de emprego registaram crescimentos de 8,0%, 10,3% e 2,1% respectivamente.",144.9,127.7,151.8,177.9,137.6,169,105.7,144.6
Índices,Remunerações,1989,1,Jan-89,"Os resultados dos Índices de Actividades Económicas do mês de Janeiro de 2023, quando comparados com os do mês anterior, revelam uma queda do índice de volume de negócios em 6,8%. Os índices de remunerações e de emprego registaram crescimento de 1,8 % e 1,5% respectivamente. A variação negativa do volume de negócios, deveu-se ao decréscimo verificado nos sectores da Produção Industrial (14,2%), de Transportes e Armazenagem (9,6%), de Alojamento, Restauração e Similares (6,3%), de Comércio (3,7%), de Outros Serviços não Financeiros (1,4%) e de Energia, Água e Saneamento (0,6%). O crescimento ligeiro do índice de emprego no mês de Janeiro, foi resultado da variação positiva do indicador nos sectores da Produção Industrial e do sector de Comércio com 11,3% e 0,3% respectivamente. No mesmo período, os sectores de Transportes e Armazenagem, de Alojamento, Restauração e Similares e o sector de Outros Serviços não Financeiros registaram decréscimo de 0,4%, 0,3% e 0,1% respectivamente. A variação positiva de remunerações no período em referência, foi resultado do crescimento das remunerações nos sectores da Produção Industrial (6,6%), de Comércio (2,5%), de Outros Serviços não Financeiros (1,1%) e do sector dos Transportes e Armazenagem (0,1%). O sector de Alojamento, Restauração e Similares registou queda de 5,1%. Comparando os índices globais do mês de Janeiro de 2023 com os do período homólogo de 2022, os índices de volume de negócios, de remunerações e de emprego registaram crescimentos de 8,0%, 10,3% e 2,1% respectivamente.",137.6,154.6,111.4,170.5,176.1,105.1,128,117.4
Índices,Remunerações,1989,2,fev/89,"Os resultados dos Índices de Actividades Económicas do mês de Janeiro de 2023, quando comparados com os do mês anterior, revelam uma queda do índice de volume de negócios em 6,8%. Os índices de remunerações e de emprego registaram crescimento de 1,8 % e 1,5% respectivamente. A variação negativa do volume de negócios, deveu-se ao decréscimo verificado nos sectores da Produção Industrial (14,2%), de Transportes e Armazenagem (9,6%), de Alojamento, Restauração e Similares (6,3%), de Comércio (3,7%), de Outros Serviços não Financeiros (1,4%) e de Energia, Água e Saneamento (0,6%). O crescimento ligeiro do índice de emprego no mês de Janeiro, foi resultado da variação positiva do indicador nos sectores da Produção Industrial e do sector de Comércio com 11,3% e 0,3% respectivamente. No mesmo período, os sectores de Transportes e Armazenagem, de Alojamento, Restauração e Similares e o sector de Outros Serviços não Financeiros registaram decréscimo de 0,4%, 0,3% e 0,1% respectivamente. A variação positiva de remunerações no período em referência, foi resultado do crescimento das remunerações nos sectores da Produção Industrial (6,6%), de Comércio (2,5%), de Outros Serviços não Financeiros (1,1%) e do sector dos Transportes e Armazenagem (0,1%). O sector de Alojamento, Restauração e Similares registou queda de 5,1%. Comparando os índices globais do mês de Janeiro de 2023 com os do período homólogo de 2022, os índices de volume de negócios, de remunerações e de emprego registaram crescimentos de 8,0%, 10,3% e 2,1% respectivamente.",134.1,151.8,124.2,130.4,132.3,176,98.9,124.8
Índices,Remunerações,1989,3,Mar-89,"Os resultados dos Índices de Actividades Económicas do mês de Janeiro de 2023, quando comparados com os do mês anterior, revelam uma queda do índice de volume de negócios em 6,8%. Os índices de remunerações e de emprego registaram crescimento de 1,8 % e 1,5% respectivamente. A variação negativa do volume de negócios, deveu-se ao decréscimo verificado nos sectores da Produção Industrial (14,2%), de Transportes e Armazenagem (9,6%), de Alojamento, Restauração e Similares (6,3%), de Comércio (3,7%), de Outros Serviços não Financeiros (1,4%) e de Energia, Água e Saneamento (0,6%). O crescimento ligeiro do índice de emprego no mês de Janeiro, foi resultado da variação positiva do indicador nos sectores da Produção Industrial e do sector de Comércio com 11,3% e 0,3% respectivamente. No mesmo período, os sectores de Transportes e Armazenagem, de Alojamento, Restauração e Similares e o sector de Outros Serviços não Financeiros registaram decréscimo de 0,4%, 0,3% e 0,1% respectivamente. A variação positiva de remunerações no período em referência, foi resultado do crescimento das remunerações nos sectores da Produção Industrial (6,6%), de Comércio (2,5%), de Outros Serviços não Financeiros (1,1%) e do sector dos Transportes e Armazenagem (0,1%). O sector de Alojamento, Restauração e Similares registou queda de 5,1%. Comparando os índices globais do mês de Janeiro de 2023 com os do período homólogo de 2022, os índices de volume de negócios, de remunerações e de emprego registaram crescimentos de 8,0%, 10,3% e 2,1% respectivamente.",126,142.6,119,179.4,111.8,101.1,103.2,124.8
